SQ00131203,保利,保利广州,红棉花园,广东省,广州市,海珠区,一线,江燕南路353号,3548,4,54,3.3,1999年,广州,https://gz.lianjia.com/,红棉花园
SQ00131204,保利,保利广州,中珺广场（未开盘）,广东省,广州市,黄埔区,一线,广州市黄埔区欣兰三街1号,1953,2,0,4.2,2022年,广州,https://gz.lianjia.com/,中珺广场
SQ00131205,保利,保利广州,香雪山,广东省,广州市,黄埔区,一线,广州市黄埔区科学城香雪二路,1169,1,56,4.1,2009年,广州,https://gz.lianjia.com/,香雪山
SQ00131206,保利,保利广州,瀚林花园,广东省,广州市,黄埔区,一线,蟹山路48号保利瀚林花园,210,1,4,4.3,2017年,广州,https://gz.lianjia.com/,瀚林花园
SQ00131207,保利,保利广州,林语山庄,广东省,广州市,黄埔区,一线,广州市黄埔区开创大道与科翔路交汇处(金峰地铁站C口步行70米) ,1364,2,22,3.6,2008年,广州,https://gz.lianjia.com/,林语山庄
SQ00131208,保利,保利广州,罗兰国际（罗兰花园）,广东省,广州市,黄埔区,一线,广州市黄埔区开创大道,5012,5,17,4,2021年,广州,https://gz.lianjia.com/,罗兰国际
SQ00131209,保利,保利广州,茉莉花园,广东省,广州市,黄埔区,一线,广州市黄埔区云埔街道文宝街15号,4537,5,5,2.7,2016年,广州,https://gz.lianjia.com/,茉莉花园
SQ00131210,保利,保利广州,海荣花园,广东省,广州市,荔湾区,一线,广州市荔湾区崇文四路与荔诚一街交叉口东北180米,1000,1,11,4.6,2019年,广州,https://gz.lianjia.com/,海荣花园
SQ00131211,保利,保利广州,花漾花园,广东省,广州市,荔湾区,一线,百花路花漾二街9号,1260,2,12,3.8,2018年,广州,https://gz.lianjia.com/,花漾花园
SQ00131212,保利,保利广州,花香美苑,广东省,广州市,荔湾区,一线,广州市荔湾区水秀二路,2490,3,23,3.7,2014年,广州,https://gz.lianjia.com/,花香美苑
SQ00131213,保利,保利广州,曼宁花园,广东省,广州市,荔湾区,一线,广州市荔湾区鹤洞路145号,1057,1,4,4.5,2017年,广州,https://gz.lianjia.com/,曼宁花园
SQ00131214,保利,保利广州,紫林香苑,广东省,广州市,荔湾区,一线,广州市荔湾区龙溪中路与江北路交汇处 ,2054,2,12,3.2,2014年,广州,https://gz.lianjia.com/,紫林香苑
SQ00131215,保利,保利广州,海德花园,广东省,广州市,荔湾区,一线,广州市荔湾区鹤洞路海荣街157号,560,1,17,3.1,1999年,广州,https://gz.lianjia.com/,海德花园
SQ00131216,保利,保利广州,星满花园,广东省,广州市,南沙区,一线,广州市南沙区星趣东环街15号,2393,3,6,1.9,2017年,广州,https://gz.lianjia.com/,星满花园
SQ00131217,保利,保利广州,睿峰园,广东省,广州市,天河区,一线,广东省广州市天河区茶山路230号,222,1,5,7.3,2011年,广州,https://gz.lianjia.com/,睿峰园
SQ00131218,保利,保利广州,博雅御轩,广东省,广州市,天河区,一线,广东省广州市天河区兴盛路11～17号,621,1,4,7.9,2010年,广州,https://gz.lianjia.com/,博雅御轩
SQ00131219,保利,保利广州,中宇广场,广东省,广州市,天河区,一线,广州市天河区天河北路628号(华师地铁站C口步行440米) ,385,1,3,7.6,2009年,广州,https://gz.lianjia.com/,中宇广场
SQ00131220,保利,保利广州,香槟花园,广东省,广州市,天河区,一线,广东省广州市天河区华利路58号,481,1,9,9.5,2004年,广州,https://gz.lianjia.com/,香槟花园
SQ00131221,保利,保利广州,中辰广场,广东省,广州市,天河区,一线,广州市天河区龙口西路3号,345,1,3,8.6,2010年,广州,https://gz.lianjia.com/,中辰广场
SQ00131222,保利,保利广州,心语花园,广东省,广州市,天河区,一线,广州市天河区兴盛路9号,2229,3,19,2.6,2008年,广州,https://gz.lianjia.com/,心语花园
SQ00131223,保利,保利广州,林海山庄,广东省,广州市,天河区,一线,天源路（华南植物园东北角）,4021,5,18,4.6,2006年,广州,https://gz.lianjia.com/,林海山庄
SQ00131224,保利,保利广州,中环广场,广东省,广州市,越秀区,一线,建设街道建设二马路29号,985,1,3,13.4,2010年,广州,https://gz.lianjia.com/,中环广场
SQ00131225,保利,保利广州,北京大厦,广东省,广州市,越秀区,一线,广州市越秀区北京路68号,345,1,1,5.8,1999年,广州,https://gz.lianjia.com/,北京大厦
SQ00131226,保利,保利广州,麓苑大厦,广东省,广州市,越秀区,一线,广州市越秀区麓苑路33号,348,1,1,6.5,2006年,广州,https://gz.lianjia.com/,麓苑大厦
SQ00131227,保利,保利广州,平方花园,广东省,广州市,增城区,一线,广州市增城区创优路51号,1511,2,3,1.6,2015年,广州,https://gz.lianjia.com/,平方花园
SQ00131228,保利,保利广州,东江首府,广东省,广州市,增城区,一线,广州市增城区江府大道2号,7191,5,42,2.1,2012年,广州,https://gz.lianjia.com/,东江首府
SQ00131229,保利,保利广州,壹号公馆,广东省,广州市,增城区,一线,广州市增城区荔城街新城大道333号,196,1,2,3.6,2010年,广州,https://gz.lianjia.com/,壹号公馆
SQ00131230,保利,保利广州,保利立方花园,广东省,广州市,增城区,一线,广州市增城区永宁大道附近,1579,2,16,1.9,2019年,广州,https://gz.lianjia.com/,保利立方花园
SQ00131231,保利,保利广州,山水大院,广东省,广州市,增城区,一线,广州市增城区小楼镇小楼人家风景区内(二龙河以东) ,110,1,49,1.4,2017年,广州,https://gz.lianjia.com/,山水大院
SQ00139973,旭辉永升,旭辉永升上海,美岸栖庭,上海,上海市,宝山区,一线,宝山国权北路828弄,3425,0,206,3.1,2009年,上海,https://sh.lianjia.com/,美岸栖庭
SQ00139974,旭辉永升,旭辉永升上海,依云湾,上海,上海市,宝山区,一线,宝山顾北路666弄,1261,0,75,4.8,2011年,上海,https://sh.lianjia.com/,依云湾
SQ00139975,旭辉永升,旭辉永升上海,澜悦苑,上海,上海市,宝山区,一线,宝山潘泾路4655弄,2230,0,60,2.8,2013年,上海,https://sh.lianjia.com/,澜悦苑
SQ00139976,旭辉永升,旭辉永升上海,上河苑,上海,上海市,宝山区,一线,宝山潘泾路4777弄,1286,0,26,6.4,2001年,上海,https://sh.lianjia.com/,上河苑
SQ00139977,旭辉永升,旭辉永升上海,虹桥国际广场,上海,上海市,长宁区,一线,长宁通协路288弄,158,0,7,7.7,2000年,上海,https://sh.lianjia.com/,虹桥国际广场
SQ00139978,旭辉永升,旭辉永升上海,崇明金月湾,上海,上海市,崇明区,一线,崇明城桥镇西门路501弄58号,550,0,18,2.3,2008年,上海,https://sh.lianjia.com/,崇明金月湾
SQ00139979,旭辉永升,旭辉永升上海,海湾国际名苑（圆石滩）,上海,上海市,奉贤区,一线,奉贤海湾旅游海马路5111弄,394,0,43,1.7,2012年,上海,https://sh.lianjia.com/,海湾国际名苑
SQ00139980,旭辉永升,旭辉永升上海,阳光海岸,上海,上海市,奉贤区,一线,奉贤海湾路369弄,351,0,245,1.4,2000年,上海,https://sh.lianjia.com/,阳光海岸
SQ00139981,旭辉永升,旭辉永升上海,圣地雅歌海墅,上海,上海市,奉贤区,一线,奉贤区海湾镇人民塘路326弄,104,0,86,2.1,2009年,上海,https://sh.lianjia.com/,圣地雅歌海墅
SQ00139982,旭辉永升,旭辉永升上海,临潼188金融创新,上海,上海市,虹口区,一线,虹口临潼路188号,,0,0,0,,上海,https://sh.lianjia.com/,临潼188金融创新
SQ00139983,旭辉永升,旭辉永升上海,旭辉新天地,上海,上海市,黄浦区,一线,黄浦马当路458弄1-36号,,0,0,8.8,2014年,上海,https://sh.lianjia.com/,旭辉新天地
SQ00139984,旭辉永升,旭辉永升上海,南翔商都,上海,上海市,嘉定区,一线,嘉定南翔镇宝翔路158弄,991,0,12,0,,上海,https://sh.lianjia.com/,南翔商都
SQ00139985,旭辉永升,旭辉永升上海,旭辉华庭,上海,上海市,嘉定区,一线,嘉定高台路1333弄,711,0,8,5.3,2013年,上海,https://sh.lianjia.com/,旭辉华庭
SQ00139986,旭辉永升,旭辉永升上海,右岸嘉园,上海,上海市,嘉定区,一线,嘉定良舍路199弄,345,0,6,3.7,2009年,上海,https://sh.lianjia.com/,右岸嘉园
SQ00139987,旭辉永升,旭辉永升上海,安亭高尔夫别墅（铂悦西郊）,上海,上海市,嘉定区,一线,嘉定博园路6155弄,249,0,199,4.4,2017年,上海,https://sh.lianjia.com/,安亭高尔夫别墅
SQ00139988,旭辉永升,旭辉永升上海,首创旭辉城,上海,上海市,嘉定区,一线,嘉定汇源路518弄,1903,0,54,3,2016年,上海,https://sh.lianjia.com/,首创旭辉城
SQ00139989,旭辉永升,旭辉永升上海,旭辉锦庭,上海,上海市,嘉定区,一线,嘉定双坪路185弄、200弄,929,0,15,3.7,2014年,上海,https://sh.lianjia.com/,旭辉锦庭
SQ00139990,旭辉永升,旭辉永升上海,旭辉安亭和阅雅苑（旭辉公元）,上海,上海市,嘉定区,一线,嘉定德友路77号,394,0,0,3.1,2022年,上海,https://sh.lianjia.com/,旭辉安亭和阅雅苑
SQ00139991,旭辉永升,旭辉永升上海,四方新城,上海,上海市,静安区,一线,巨鹿路568弄,429,0,10,13.5,1997年,上海,https://sh.lianjia.com/,四方新城
SQ00139992,旭辉永升,旭辉永升上海,山鑫阳光城,上海,上海市,金山区,一线,金山蒙山路1090弄,1530,0,65,2.3,2001年,上海,https://sh.lianjia.com/,山鑫阳光城
SQ00139993,旭辉永升,旭辉永升上海,新城旭辉府（旭新华庭）,上海,上海市,金山区,一线,金山海盛路500弄,2206,0,88,2.3,2015年,上海,https://sh.lianjia.com/,新城旭辉府
SQ00139994,旭辉永升,旭辉永升上海,浦江国际广场,上海,上海市,闵行区,一线,闵行浦江镇联航路1688弄,1250,0,42,7.7,2000年,上海,https://sh.lianjia.com/,浦江国际广场
SQ00139995,旭辉永升,旭辉永升上海,恒基旭辉中心商办,上海,上海市,闵行区,一线,闵行申虹路1188弄,540,0,28,8.8,2014年,上海,https://sh.lianjia.com/,恒基旭辉中心商办
SQ00139996,旭辉永升,旭辉永升上海,龙柏三村,上海,上海市,闵行区,一线,闵行虹桥镇青杉路26弄29-176号,1740,0,0,6.4,1998年,上海,https://sh.lianjia.com/,龙柏三村
SQ00139997,旭辉永升,旭辉永升上海,永同昌旭辉商务广场（莘庄中心）,上海,上海市,闵行区,一线,闵行莘庄街道园秀路28弄1-10号,157,0,8,0,,上海,https://sh.lianjia.com/,永同昌旭辉商务广场
SQ00139998,旭辉永升,旭辉永升上海,龙柏四季花园,上海,上海市,闵行区,一线,闵行虹桥镇青杉路150弄,446,0,19,8.2,2004年,上海,https://sh.lianjia.com/,龙柏四季花园
SQ00139999,旭辉永升,旭辉永升上海,恒基旭辉中心住宅,上海,上海市,闵行区,一线,闵行申贵路1799弄,383,0,19,8.8,2014年,上海,https://sh.lianjia.com/,恒基旭辉中心住宅
SQ00140000,旭辉永升,旭辉永升上海,上海艾为电子技术股份有限公司宿舍物业服务中心,上海,上海市,闵行区,一线,闵行七莘路1188号,40,0,0,0,,上海,https://sh.lianjia.com/,艾为电子技术股份有限公司宿舍物业服务中心
SQ00140001,旭辉永升,旭辉永升上海,上海国贸启润控股虹桥总部办公楼,上海,上海市,闵行区,一线,闵行申虹路928弄虹桥嘉汇2号楼,,0,0,0,,上海,https://sh.lianjia.com/,国贸启润控股虹桥总部办公楼
SQ00140002,旭辉永升,旭辉永升上海,金汇花园,上海,上海市,闵行区,一线,闵行区金汇路518弄39号201室,532,0,17,6.6,2000年,上海,https://sh.lianjia.com/,金汇花园
SQ00140003,旭辉永升,旭辉永升上海,识庐,上海,上海市,闵行区,一线,闵行区红松路81弄169支弄3号,23,0,3,5.8,2015年,上海,https://sh.lianjia.com/,识庐
SQ00140004,旭辉永升,旭辉永升上海,奥塞花园,上海,上海市,闵行区,一线,闵行莘庄镇普洱路88弄、春申路3799弄100支弄、春申路3799弄65支弄,1712,0,68,8.8,2005年,上海,https://sh.lianjia.com/,奥塞花园
SQ00140005,旭辉永升,旭辉永升上海,旭辉都会名庭,上海,上海市,闵行区,一线,闵行旭辉江山都会,464,0,17,4.2,2022年,上海,https://sh.lianjia.com/,旭辉都会名庭
SQ00140006,旭辉永升,旭辉永升上海,康桥城中半岛花园,上海,上海市,浦东新区,一线,浦东新康桥镇秀沿路1028弄2支,2669,0,63,7.6,2003年,上海,https://sh.lianjia.com/,康桥城中半岛花园
SQ00140007,旭辉永升,旭辉永升上海,上海永升怡置公司（LCM）,上海,上海市,浦东新区,一线,浦东新张杨路2389弄,219,0,0,0,,上海,https://sh.lianjia.com/,永升怡置公司
SQ00140008,旭辉永升,旭辉永升上海,泊景雅园（海上风华）,上海,上海市,浦东新区,一线,浦东新南汇新城镇环湖西二路888号C楼,819,0,32,4.5,2020年,上海,https://sh.lianjia.com/,泊景雅园
SQ00140009,旭辉永升,旭辉永升上海,张江国际豪庭,上海,上海市,浦东新区,一线,浦东新银樽路58弄,677,0,0,6.3,2011年,上海,https://sh.lianjia.com/,张江国际豪庭
SQ00140010,旭辉永升,旭辉永升上海,雅苑,上海,上海市,浦东新区,一线,浦东新巨野路61弄,515,0,11,6.3,2005年,上海,https://sh.lianjia.com/,雅苑
SQ00140011,旭辉永升,旭辉永升上海,铂悦滨江,上海,上海市,浦东新区,一线,浦东新博山路199弄,238,0,71,8.2,2015年,上海,https://sh.lianjia.com/,铂悦滨江
SQ00140012,旭辉永升,旭辉永升上海,洋泾商办,上海,上海市,浦东新区,一线,浦东新张杨路2389弄,288,0,2,0,,上海,https://sh.lianjia.com/,洋泾商办
SQ00140013,旭辉永升,旭辉永升上海,艺泰安邦花园,上海,上海市,浦东新区,一线,浦东新区南六公路399号,5251,0,151,2.9,2008年,上海,https://sh.lianjia.com/,艺泰安邦花园
SQ00140014,旭辉永升,旭辉永升上海,证大家园,上海,上海市,浦东新区,一线,浦东新巨峰路667弄29号,1653,0,16,7.7,2003年,上海,https://sh.lianjia.com/,证大家园
SQ00140015,旭辉永升,旭辉永升上海,亚瑟郡（缇香苑）,上海,上海市,浦东新区,一线,浦东新川周公路2880弄,342,0,20,11.3,2006年,上海,https://sh.lianjia.com/,亚瑟郡
SQ00140016,旭辉永升,旭辉永升上海,世纪广场,上海,上海市,普陀区,一线,普陀丹巴路28弄,684,0,8,5.2,2020年,上海,https://sh.lianjia.com/,世纪广场
SQ00140017,旭辉永升,旭辉永升上海,朗悦庭,上海,上海市,青浦区,一线,青浦练塘镇章练塘路880弄,655,0,15,1.7,2014年,上海,https://sh.lianjia.com/,朗悦庭
SQ00140018,旭辉永升,旭辉永升上海,御品园林,上海,上海市,青浦区,一线,青浦徐南路1188弄,83,0,83,4.9,2019年,上海,https://sh.lianjia.com/,御品园林
SQ00140019,旭辉永升,旭辉永升上海,玫瑰苑,上海,上海市,青浦区,一线,青浦区清河湾路699弄,284,0,10,6.1,2001年,上海,https://sh.lianjia.com/,玫瑰苑
SQ00140020,旭辉永升,旭辉永升上海,百合宫馆,上海,上海市,青浦区,一线,青浦区清河湾路425弄,496,0,91,3.2,2013年,上海,https://sh.lianjia.com/,百合宫馆
SQ00140021,旭辉永升,旭辉永升上海,万和广场,上海,上海市,松江区,一线,松江蒲汇路178弄6号楼402室,1758,0,6,1.9,2016年,上海,https://sh.lianjia.com/,万和广场
SQ00140022,旭辉永升,旭辉永升上海,安贝尔花园,上海,上海市,松江区,一线,车墩镇影振路299弄,1300,0,50,3.07,2017年,上海,https://sh.lianjia.com/,安贝尔花园
SQ00140023,旭辉永升,旭辉永升上海,绿洲比华利花园,上海,上海市,松江区,一线,松江区明华路366号,571,0,571,5.6,2007年,上海,https://sh.lianjia.com/,绿洲比华利花园
SQ00140024,旭辉永升,旭辉永升上海,上坤旭辉墅,上海,上海市,松江区,一线,松江区洞泾镇新农河路500弄,607,0,321,5.3,2016年,上海,https://sh.lianjia.com/,上坤旭辉墅
SQ00140025,旭辉永升,旭辉永升上海,永升大厦,上海,上海市,徐汇区,一线,徐汇中山西路2025号,556,0,1,3.9,2005年,上海,https://sh.lianjia.com/,永升大厦
SQ00140026,旭辉永升,旭辉永升上海,朗香郡,上海,上海市,徐汇区,一线,徐汇区华济路28弄,152,0,8,7.7,2011年,上海,https://sh.lianjia.com/,朗香郡
SQ00140027,旭辉永升,旭辉永升上海,三湘七星府邸,上海,上海市,杨浦区,一线,杨浦政青路399弄,91,0,0,9.1,2012年,上海,https://sh.lianjia.com/,三湘七星府邸
SQ00140028,旭辉永升,旭辉永升上海,尊堡园,上海,上海市,杨浦区,一线,杨浦三门路351弄,84,0,0,9.8,2012年,上海,https://sh.lianjia.com/,尊堡园
SQ00140029,旭辉永升,旭辉永升上海,江湾墅,上海,上海市,杨浦区,一线,杨浦区民府路1258弄,101,0,54,8.6,2015年,上海,https://sh.lianjia.com/,江湾墅
SQ00147497,旭辉永升,旭辉永升上海,创智坊,上海,上海市,杨浦区,一线,上海市杨浦区大学路187弄2～12 ,,,,,,上海,https://sh.lianjia.com/,创智坊
SQ00147498,旭辉永升,旭辉永升上海,静安华庭,上海,上海市,静安区,一线,上海市静安区凤阳路588弄,,,,,,上海,https://sh.lianjia.com/,静安华庭
SQ00147499,旭辉永升,旭辉永升上海,滨江108,上海,上海市,徐汇区,一线,上海市徐汇区望月路900弄1~82号,,,,,,上海,https://sh.lianjia.com/,滨江108
SQ00147500,旭辉永升,旭辉永升上海,印象欧洲城,上海,上海市,徐汇区,一线,上海市徐汇区南部华泾镇,,,,,,上海,https://sh.lianjia.com/,印象欧洲城
SQ00141025,中海,中海汕头,冠炜水产品供应链产业园二期,广东省,汕头市,濠江区,新三线,汕头市濠江区324国道与河浦大道交叉口,,0,0,0,2021年,汕头,,冠炜水产品供应链产业园二期
SQ00141026,中海,中海汕头,潮阳中信华庭,广东省,汕头市,潮阳区,新三线,棉北街道平南坑尾水库及水库西侧,7519,4,1,1,2014年,汕头,,潮阳中信华庭
SQ00141027,中海,中海汕头,恒宇大厦,广东省,汕头市,潮阳区,新三线,汕头市潮阳区文光街道棉西路工商大楼西侧,103,0,0,0,,汕头,,恒宇大厦
SQ00141028,中海,中海汕头,铭信华府（待入伙）,广东省,汕头市,潮阳区,新三线,平南324国道过境路段旁,176,0,0,0,,汕头,,铭信华府
SQ00141029,中海,中海汕头,澄海中信华府,广东省,汕头市,澄海区,新三线,宁川西路西侧与玉亭路北侧,1382,2,20,1.1,2000年,汕头,,澄海中信华府
SQ00141030,中海,中海汕头,中信金城花园,广东省,汕头市,澄海区,新三线,宁川西路与广益路交界西北侧,2094,2,0,1.1,2010年,汕头,,中信金城花园
SQ00141031,中海,中海汕头,上林府（卖场）,广东省,汕头市,澄海区,新三线,汕头市澄海区玉亭路与玉潭路交叉路口往东约150米,873,0,0,1.1,2021年,汕头,,上林府
SQ00141032,中海,中海汕头,尚逸华府（待入伙）,广东省,汕头市,澄海区,新三线,汕头市澄海区东港路,296,0,0,0.9,2022年,汕头,,尚逸华府
SQ00141033,中海,中海汕头,智汇时代,广东省,汕头市,龙湖区,新三线,黄河路19号,558,1,4,1.1,2016年,汕头,,智汇时代
SQ00141034,中海,中海汕头,中海黄金海岸花园,广东省,汕头市,濠江区,新三线,河浦中信大道南端龙虎滩,2050,2,0,0.9,2015年,汕头,,中海黄金海岸花园
SQ00141035,中海,中海汕头,寰宇天下花园,广东省,汕头市,濠江区,新三线,中信滨海新城南滨区,3326,4,36,1.3,2019年,汕头,,寰宇天下花园
SQ00141036,中海,中海汕头,中海黄金海岸花园一二期,广东省,汕头市,濠江区,新三线,汕头市濠江区河浦中信大道南端龙虎滩,356,0,0,0.7,2012年,汕头,,中海黄金海岸花园一二期
SQ00141037,中海,中海汕头,中海黄金海岸花园三期,广东省,汕头市,濠江区,新三线,汕头市濠江区河浦中信大道南端龙虎滩,2059,0,0,0.7,2012年,汕头,,中海黄金海岸花园三期
SQ00141038,中海,中海汕头,中海黄金海岸花园四期（卖场）,广东省,汕头市,濠江区,新三线,汕头市濠江区河浦中信大道南端龙虎滩,,0,0,0.7,2012年,汕头,,中海黄金海岸花园四期
SQ00141039,中海,中海汕头,中海铂悦府（卖场）,广东省,汕头市,濠江区,新三线,濠江区潮文路南侧与文博东路东侧交界处,2341,0,0,0.9,2018年,汕头,,中海铂悦府
SQ00141040,中海,中海汕头,英联股份智慧产业园,广东省,汕头市,濠江区,新三线,广东省汕头市濠江区南山湾产业园区南强路6号,,0,0,0,,汕头,,英联股份智慧产业园
SQ00141041,中海,中海汕头,冠炜水产品供应链产业园,广东省,汕头市,濠江区,新三线,濠江区324国道与河浦大道交叉口,,0,0,0,,汕头,,冠炜水产品供应链产业园
SQ00141042,中海,中海汕头,中海寰宇天下花园,广东省,汕头市,濠江区,新三线,汕头市濠江区中信滨海新城南滨区,11922,0,0,0.9,2018年,汕头,,中海寰宇天下花园
SQ00141043,中海,中海汕头,金杏花园,广东省,汕头市,金平区,新三线,杏园街5号,258,1,16,0.7,2000年,汕头,,金杏花园
SQ00141044,中海,中海汕头,怀英花园,广东省,汕头市,金平区,新三线,天山北路9号,417,1,20,1.1,2000年,汕头,,怀英花园
SQ00141045,中海,中海汕头,龙眼园,广东省,汕头市,金平区,新三线,金砂中路龙眼园北区,560,1,0,0.6,2000年,汕头,,龙眼园
SQ00141046,中海,中海汕头,东厦花园二期,广东省,汕头市,金平区,新三线,东厦路与天山路交接处,551,1,20,1,2000年,汕头,,东厦花园二期
SQ00141047,中海,中海汕头,东厦三期,广东省,汕头市,金平区,新三线,东厦北路与天山北路交界,775,1,0,1,2014年,汕头,,东厦三期
SQ00141048,中海,中海汕头,东厦花园,广东省,汕头市,金平区,新三线,东厦北路与天山北路交界,1172,1,0,1,2000年,汕头,,东厦花园
SQ00141049,中海,中海汕头,嘉顿小镇（西区）,广东省,汕头市,金平区,新三线,金新北路154号,1367,2,27,1.1,2010年,汕头,,嘉顿小镇
SQ00141050,中海,中海汕头,滨江熙岸雅园,广东省,汕头市,金平区,新三线,护堤路10号,1291,2,9,1.2,2017年,汕头,,滨江熙岸雅园
SQ00141051,中海,中海汕头,中海花园,广东省,汕头市,金平区,新三线,龙湖东海岸新城新津片区东北临滨江大道,1421,1,6,1.4,2016年,汕头,,中海花园
SQ00141052,中海,中海汕头,自然资源局,广东省,汕头市,金平区,新三线,汕头市长平路101号,,0,0,0,2021年,汕头,,自然资源局
SQ00141053,中海,中海汕头,华侨中学,广东省,汕头市,金平区,新三线,汕头市金平区金砂路39号,,0,0,0,,汕头,,华侨中学
SQ00141054,中海,中海汕头,中信大厦,广东省,汕头市,龙湖区,新三线,龙湖区金砂东路与天山路交界,55,1,0,1.1,1995年,汕头,,中信大厦
SQ00141055,中海,中海汕头,丹阳花园,广东省,汕头市,龙湖区,新三线,长平东路128号丹阳庄西3区8-13幢,110,1,1,0.75,1998年,汕头,,丹阳花园
SQ00141056,中海,中海汕头,华美大厦,广东省,汕头市,龙湖区,新三线,金砂东路124号,131,1,0,0.8,1993年,汕头,,华美大厦
SQ00141057,中海,中海汕头,信华大厦,广东省,汕头市,龙湖区,新三线,金砂东路131号,131,1,0,1,2000年,汕头,,信华大厦
SQ00141058,中海,中海汕头,长城花园,广东省,汕头市,龙湖区,新三线,黄山路22号长城花园,179,1,4,1.08,2000年,汕头,,长城花园
SQ00141059,中海,中海汕头,华信苑,广东省,汕头市,龙湖区,新三线,衡山路与黄河路交界处紫茵庄,434,1,1,0.65,1996年,汕头,,华信苑
SQ00141060,中海,中海汕头,环碧花园,广东省,汕头市,龙湖区,新三线,环碧花园1-15栋,321,1,13,0.9,2000年,汕头,,环碧花园
SQ00141061,中海,中海汕头,东豪华府,广东省,汕头市,龙湖区,新三线,丰泽庄东豪华府,185,1,2,1.2,2015年,汕头,,东豪华府
SQ00141062,中海,中海汕头,蓝田花园,广东省,汕头市,龙湖区,新三线,金砂东路蓝田庄,358,1,19,0.9,2000年,汕头,,蓝田花园
SQ00141063,中海,中海汕头,金涛小区,广东省,汕头市,龙湖区,新三线,长平东路金涛庄,349,1,19,0..65,2019年,汕头,,金涛小区
