序号,物业,物业公司,小区名称,省,城市名称,区域名称,城市等级,地址,房屋户数,管家数量,楼栋总数,参考房价/万,建成年份
SQ00131106,保利,保利北京,中央公园,北京,北京市,朝阳区,一线,北京市朝阳区宏泰东街,1071,3,10,12.8,2012年,北京,https://bj.lianjia.com/,中央公园
SQ00131107,保利,保利北京,天誉,北京,北京市,朝阳区,一线,北京市朝阳区东五环七棵树保利首开天誉西侧,808,8,6,6.5,2017年,北京,https://bj.lianjia.com/,天誉
SQ00131108,保利,保利北京,香槟,北京,北京市,朝阳区,一线,北京市朝阳区小营路7号,423,1,4,10.1,2007年,北京,https://bj.lianjia.com/,香槟
SQ00131109,保利,保利北京,东郡,北京,北京市,朝阳区,一线,北京市朝阳区八里庄北里129号院 ,336,5,5,11,2013年,北京,https://bj.lianjia.com/,东郡
SQ00131444,保利,保利上海,保利叶上海,上海,上海市,宝山区,一线,菊太路1198弄、联杨路1078弄、菊联...,5069,6,33,4.4,2011年,上海,https://sh.lianjia.com/,保利叶
SQ00131445,保利,保利上海,保利叶语,上海,上海市,宝山区,一线,宝菊路133弄280-308号,3187,6,10,12,2015年,上海,https://sh.lianjia.com/,保利叶语
SQ00131446,保利,保利上海,保利叶轩,上海,上海市,宝山区,一线,华秋路349弄(一期)、塘祁路577弄(二...,3632,4,33,5,2014年,上海,https://sh.lianjia.com/,保利叶轩
SQ00131447,保利,保利上海,保利叶之林,上海,上海市,宝山区,一线,上海市宝山区花秋路349弄、塘祁路577弄、塘祁路679弄,1570,3,46,5.2,2016年,上海,https://sh.lianjia.com/,保利叶之林
SQ00131448,保利,保利上海,保利熙悦,上海,上海市,宝山区,一线,上海市宝山区走马塘路1228弄,1456,3,35,5.1,2016年,上海,https://sh.lianjia.com/,保利熙悦
SQ00131449,保利,保利上海,年吉苑,上海,上海市,宝山区,一线,上海市宝山区年吉路100弄,1620,3,34,4,2015年,上海,https://sh.lianjia.com/,年吉苑
SQ00131450,保利,保利上海,保申苑,上海,上海市,宝山区,一线,上海市宝山区年吉路220弄,544,1,14,3.2,2015年,上海,https://sh.lianjia.com/,保申苑
SQ00131451,保利,保利上海,象屿悦轩（象屿公园悦府）,上海,上海市,奉贤区,一线,上海市奉贤区金齐路与庆元路交叉路口,1074,3,23,3.8,2021年,上海,https://sh.lianjia.com/,象屿悦轩（象屿公园悦府）
SQ00131452,保利,保利上海,保利玲玥公馆,上海,上海市,奉贤区,一线,上海市奉贤区江山路6899弄,632,1,25,3,2020年,上海,https://sh.lianjia.com/,保利玲玥公馆
SQ00131453,保利,保利上海,保利海上五月花,上海,上海市,嘉定区,一线,永靖路899弄、永靖路898弄,3092,5,24,13.8,2014年,上海,https://sh.lianjia.com/,保利海上五月花
SQ00131454,保利,保利上海,保利梧桐语,上海,上海市,嘉定区,一线,上海市嘉定区嘉戬公路301弄,572,2,38,10,2012年,上海,https://sh.lianjia.com/,保利梧桐语
SQ00131455,保利,保利上海,保利茉莉名邸,上海,上海市,闵行区,一线,浦秀路1536弄,1024,1,85,6.5,2013年,上海,https://sh.lianjia.com/,保利茉莉名邸
SQ00131456,保利,保利上海,未名园,上海,上海市,闵行区,一线,莲花南路588弄,1291,1,19,5,2004年,上海,https://sh.lianjia.com/,未名园
SQ00131457,保利,保利上海,新浦江城一期,上海,上海市,闵行区,一线,江柳路200弄、江柳路400弄、江桦路...,1073,1,85,5.8,2008年,上海,https://sh.lianjia.com/,新浦江城一期
SQ00131458,保利,保利上海,保利茉莉公馆,上海,上海市,闵行区,一线,上海市闵行区浦江镇浦秀路1535弄、1536弄、北江桐路536弄,1578,5,85,8.5,2014年,上海,https://sh.lianjia.com/,保利茉莉公馆
SQ00131459,保利,保利上海,华侨城,上海,上海市,闵行区,一线,上海市闵行区江桦路199弄、200弄、399弄、400弄、600弄；江柳路200弄、400弄,963,2,18,9.4,2012年,上海,https://sh.lianjia.com/,华侨城
SQ00131460,保利,保利上海,马桥景城保利佳苑,上海,上海市,闵行区,一线,富国路39弄,1296,2,10,2.7,2015年,上海,https://sh.lianjia.com/,马桥景城保利佳苑
SQ00131461,保利,保利上海,保利林语溪苑,上海,上海市,浦东新区,一线,秀沿西路68弄,1430,3,13,5.2,2011年,上海,https://sh.lianjia.com/,保利林语溪苑
SQ00131462,保利,保利上海,保利蔚蓝林语,上海,上海市,浦东新区,一线,茉莉路565号,997,2,12,4.4,2018年,上海,https://sh.lianjia.com/,保利蔚蓝林语
SQ00131463,保利,保利上海,保利艾庐,上海,上海市,浦东新区,一线,蓝靛路1688弄,1164,3,22,3.8,2007年,上海,https://sh.lianjia.com/,保利艾庐
SQ00131464,保利,保利上海,保利铃兰公馆,上海,上海市,浦东新区,一线,上海市浦东新区南汇新城铃兰路508弄,947,2,134,4.5,2019年,上海,https://sh.lianjia.com/,保利铃兰公馆
SQ00131465,保利,保利上海,保利玲珑公馆,上海,上海市,浦东新区,一线,上海市浦东新区庐安路268弄,794,2,15,3,2020年,上海,https://sh.lianjia.com/,保利玲珑公馆
SQ00131466,保利,保利上海,保利颂,上海,上海市,浦东新区,一线,上海市浦东新区渡桥路288弄,991,3,25,3,2021年,上海,https://sh.lianjia.com/,保利颂
SQ00131467,保利,保利上海,海富花园,上海,上海市,浦东新区,一线,上海市浦东新区东方路1357号、1359号、1361号、1363号、1365号、1369号,683,3,6,5.5,1996年,上海,https://sh.lianjia.com/,海富花园
SQ00131468,保利,保利上海,西郊锦庐,上海,上海市,青浦区,一线,上海市青浦区业文路189弄,1026,2,78,7.2,2005年,上海,https://sh.lianjia.com/,西郊锦庐
SQ00131469,保利,保利上海,保利十二橡树庄园,上海,上海市,松江区,一线,莘砖公路3118弄2-331号,294,2,27,17.1,2012年,上海,https://sh.lianjia.com/,保利十二橡树庄园
SQ00131470,保利,保利上海,保利西子湾,上海,上海市,松江区,一线,广富林路1188弄,3570,5,36,4,2007年,上海,https://sh.lianjia.com/,保利西子湾
SQ00131471,保利,保利上海,保利西岸,上海,上海市,徐汇区,一线,上海市徐汇区宛平南路1415号,340,4,11,14,2018年,上海,https://sh.lianjia.com/,保利西岸
SQ00131472,保利,保利上海,保利香槟苑二、三期,上海,上海市,杨浦区,一线,怀德路383弄(一期)、怀德路366弄(二...,722,1,11,10,2015年,上海,https://sh.lianjia.com/,保利香槟苑二、三期
SQ00147454,保利,保利上海,保利江桥云上,上海,上海市,嘉定区,一线,上海市嘉定区江桥镇保利·云上,767,2,19,,,上海,https://sh.lianjia.com/,保利江桥云上
SQ00147455,保利,保利上海,锦上,上海,上海市,闵行区,一线,上海市闵行区北江洲路280号,1122,3,36,,,上海,https://sh.lianjia.com/,锦上
SQ00147456,保利,保利上海,西塘越,浙江省,嘉兴市,嘉善县,新二线,浙江省嘉兴市嘉善县西塘镇牛头湾保利西塘越,1468,3,49,,,嘉兴,https://jx.lianjia.com/,西塘越
SQ00147457,保利,保利上海,东方颐城,上海,上海市,浦东新区,一线,上海市浦东新区书院镇东方颐城,882,2,36,,,上海,https://sh.lianjia.com/,东方颐城
SQ00147458,保利,保利上海,和园,江苏省,南通市,海门市,新二线,江苏省南通市海门市海门高新区江海都会,1564,4,8,,,南通,https://nt.lianjia.com/,和园
SQ00147459,保利,保利上海,沪润星城,江苏省,南通市,如皋市,新二线,江苏省南通市如皋市如皋经济开发区沪润星城,704,3,12,,,南通,https://nt.lianjia.com/,沪润星城
SQ00147460,保利,保利上海,香槟国际,江苏省,南通市,崇川区,新二线,江苏省南通市港闸区长平路28号,3587,6,24,,,南通,https://nt.lianjia.com/,香槟国际
SQ00147461,保利,保利上海,云禧花园,江苏省,南通市,海门市,新二线,江苏省南通市海门区海门街道清远路,1374,3,13,,,南通,https://nt.lianjia.com/,云禧花园
SQ00131350,保利,保利上海,张家港锦庐,江苏省,苏州市,张家港市,新一线,江苏张家港市华山路与华昌路交叉口,292,3,16,,2020年,苏州,https://su.lianjia.com/,张家港锦庐
SQ00131351,保利,保利上海,张家港艾庐,江苏省,苏州市,张家港市,新一线,江苏张家港市金桥路112号,418,3,25,,2021年,苏州,https://su.lianjia.com/,张家港艾庐
SQ00131506,保利,保利成都,保利·康桥,四川省,成都市,成华区,新一线,成华大道杉板桥路199号,1932,2,19,3.6,2013年,成都,https://cd.lianjia.com/,保利·康桥
SQ00131507,保利,保利成都,保利·林语溪,四川省,成都市,成华区,新一线,龙港路与华盛路交汇处,2802,3,19,1.8,2016年,成都,https://cd.lianjia.com/,保利·林语溪
SQ00131508,保利,保利成都,桃源新城一期,四川省,成都市,大邑县,新一线,成都市大邑县晋原镇甲子东道60号,3687,4,12,0.6,2000年,成都,https://cd.lianjia.com/,桃源新城一期
SQ00131509,保利,保利成都,保利·心语一期,四川省,成都市,武侯区,新一线,荣华南路366号,114,1,27,4,2011年,成都,https://cd.lianjia.com/,保利·心语一期
SQ00131510,保利,保利成都,保利·心语二期,四川省,成都市,武侯区,新一线,荣华南路1606号,1787,2,8,3.4,2013年,成都,https://cd.lianjia.com/,保利·心语二期
SQ00131511,保利,保利成都,保利·心语三期,四川省,成都市,武侯区,新一线,荣华南路1700号,1770,2,7,3.3,2012年,成都,https://cd.lianjia.com/,保利·心语三期
SQ00131512,保利,保利成都,保利·心语四期,四川省,成都市,武侯区,新一线,荣华南路366号,2835,3,9,3.6,2013年,成都,https://cd.lianjia.com/,保利·心语四期
SQ00131513,保利,保利成都,保利·百合花园,四川省,成都市,武侯区,新一线,富华北路（成都七中旁）,1530,2,8,3.9,2014年,成都,https://cd.lianjia.com/,保利·百合花园
SQ00131514,保利,保利成都,保利·锦湖林语,四川省,成都市,武侯区,新一线,石羊场路99号,845,1,8,4.1,2017年,成都,https://cd.lianjia.com/,保利·锦湖林语
SQ00131515,保利,保利成都,保利·锦湖林语二期,四川省,成都市,武侯区,新一线,石羊场路99号,103,1,14,4.1,2017年,成都,https://cd.lianjia.com/,保利·锦湖林语二期
SQ00131516,保利,保利成都,保利·公园里,四川省,成都市,金牛区,新一线,北三环大天路保利城北中央生活区,1788,2,12,1.5,2015年,成都,https://cd.lianjia.com/,保利·公园里
SQ00131517,保利,保利成都,保利·梧桐语,四川省,成都市,金牛区,新一线,黄金东二路,1534,2,10,1.8,2014年,成都,https://cd.lianjia.com/,保利·梧桐语
SQ00131518,保利,保利成都,保利·两河森林,四川省,成都市,金牛区,新一线,蜀西路土龙路两河森林公园内,1183,1,78,3.6,2017年,成都,https://cd.lianjia.com/,保利·两河森林
SQ00131519,保利,保利成都,保利·玫瑰花语,四川省,成都市,龙泉驿区,新一线,成都市龙泉驿区龙城大道468号,3643,4,12,1.8,2015年,成都,https://cd.lianjia.com/,保利·玫瑰花语
SQ00131520,保利,保利成都,保利·紫薇花语,四川省,成都市,龙泉驿区,新一线,成都市龙泉驿区车城西三路680号,3441,4,14,1.6,2016年,成都,https://cd.lianjia.com/,保利·紫薇花语
SQ00131521,保利,保利成都,保利·石象湖贝多芬庄园,四川省,成都市,武侯区,新一线,石象湖生态风景区,371,1,114,2.1,2015年,成都,https://cd.lianjia.com/,保利·石象湖贝多芬庄园
SQ00131522,保利,保利成都,保利·石象湖乡村俱乐部三期,四川省,成都市,武侯区,新一线,石象湖生态风景区,371,1,114,2,2009年,成都,https://cd.lianjia.com/,保利·石象湖乡村俱乐部三期
SQ00131523,保利,保利成都,保利·金香槟,四川省,成都市,青羊区,新一线,蜀鑫路105号,1548,2,9,2.2,2011年,成都,https://cd.lianjia.com/,保利·金香槟
SQ00131524,保利,保利成都,保利·香槟光华,四川省,成都市,青羊区,新一线,光华东五路255号,2078,2,12,2.5,2014年,成都,https://cd.lianjia.com/,保利·香槟光华
SQ00131525,保利,保利成都,保利·贝森公馆,四川省,成都市,青羊区,新一线,贝森路36号,647,1,6,3.2,2013年,成都,https://cd.lianjia.com/,保利·贝森公馆
SQ00131526,保利,保利成都,保利·叶语花园,四川省,成都市,武侯区,新一线,华府大道三段,3899,4,36,2,2016年,成都,https://cd.lianjia.com/,保利·叶语花园
SQ00131527,保利,保利成都,保利·创智锦城,四川省,成都市,武侯区,新一线,软件园南侧锦江畔,911,1,8,2.4,2018年,成都,https://cd.lianjia.com/,保利·创智锦城
SQ00131528,保利,保利成都,保利·西子城,四川省,成都市,温江区,新一线,芙蓉大道三段华西分院对面,1110,1,44,1.3,2018年,成都,https://cd.lianjia.com/,保利·西子城
SQ00131529,保利,保利成都,保利花园一期,四川省,成都市,武侯区,新一线,聚龙路1147号,1156,1,8,2.6,2011年,成都,https://cd.lianjia.com/,保利花园一期
SQ00131530,保利,保利成都,保利·公园198一期,四川省,成都市,新都区,新一线,北三环外蜀龙大道西侧,349,1,46,1.8,2009年,成都,https://cd.lianjia.com/,保利·公园198一期
SQ00131531,保利,保利成都,保利·公园198二期丁香郡,四川省,成都市,新都区,新一线,丁香路259号,1673,2,13,1.3,2010年,成都,https://cd.lianjia.com/,保利·公园198二期丁香郡
SQ00131532,保利,保利成都,保利·公园198二期蔷薇郡,四川省,成都市,新都区,新一线,三河街道蔷薇路348号,1764,2,10,1.3,2014年,成都,https://cd.lianjia.com/,保利·公园198二期蔷薇郡
SQ00131533,保利,保利成都,保利·公园198二期海棠花语,四川省,成都市,新都区,新一线,海棠路119号,890,1,6,1.7,2014年,成都,https://cd.lianjia.com/,保利·公园198二期海棠花语
SQ00131534,保利,保利成都,保利·公园198三期,四川省,成都市,新都区,新一线,蜀龙大道南段1980号,1668,2,14,1.2,2017年,成都,https://cd.lianjia.com/,保利·公园198三期
SQ00131535,保利,保利成都,保利·拉斐庄园,四川省,成都市,新都区,新一线,蜀龙路1980号,4853,5,26,1.5,2015年,成都,https://cd.lianjia.com/,保利·拉斐庄园
SQ00131536,保利,保利成都,保利·狮子湖一期,四川省,成都市,新都区,新一线,蜀龙路与熊猫大道交汇处,2181,3,12,1.1,2018年,成都,https://cd.lianjia.com/,保利·狮子湖一期
SQ00131537,保利,保利成都,保利·狮子湖檀香郡,四川省,成都市,新都区,新一线,蜀龙路与熊猫大道交汇处,558,1,23,1,2018年,成都,https://cd.lianjia.com/,保利·狮子湖檀香郡
SQ00131538,保利,保利成都,保利·湖心岛,四川省,成都市,新都区,新一线,东三环成金青快速路湖心岛生态区内,1853,2,24,1.3,2017年,成都,https://cd.lianjia.com/,保利·湖心岛
SQ00131539,保利,保利成都,保利城,四川省,成都市,新都区,新一线,新都大丰北新干道东,1578,2,10,1.5,2015年,成都,https://cd.lianjia.com/,保利城
SQ00131540,保利,保利成都,保利城四期中央郡,四川省,成都市,新都区,新一线,北新大道东（大天路旁）,2011,2,15,1.4,2015年,成都,https://cd.lianjia.com/,保利城四期中央郡
SQ00131541,保利,保利成都,保利·春天花语,四川省,成都市,新都区,新一线,赵家寺路386号,2594,3,14,1.6,2015年,成都,https://cd.lianjia.com/,保利·春天花语
SQ00147462,金地,金地上海,东郊庄园,江苏省,南通市,通州区,新二线,江苏省南通市通州区金通路3688号,395,,,2.2897,2008年,南通,https://nt.lianjia.com/,东郊庄园
SQ00147463,金地,金地上海,桂花小镇,江苏省,南通市,崇川区,新二线,江苏省南通市崇川区工农北路与永怡路交叉路口,857,,,1.518,2015年,南通,https://nt.lianjia.com/,桂花小镇
SQ00147464,金地,金地上海,金水湾,江苏省,南通市,开发区,新二线,江苏省南通市开发区常青路3号,594,,,1.6976,2011年,南通,https://nt.lianjia.com/,金水湾
SQ00147465,金地,金地上海,金地繁茂花园,江苏省,南通市,通州区,新二线,江苏省南通市通州区虹西巷与希望路交叉口往东南约210米,876,,,1.4696,2020年,南通,https://nt.lianjia.com/,金地繁茂花园
SQ00147466,金地,金地上海,观海华苑,江苏省,南通市,通州区,新二线,江苏省南通市通州区长江路与珠海路交叉路口,662,,,0.6715,2020年,南通,https://nt.lianjia.com/,观海华苑
SQ00135637,金地,金地上海,宝山艺境,上海,上海市,宝山区,一线,上海市宝山区市台路515弄50号,1911,1,25,4.6,2011年,上海,https://sh.lianjia.com/,宝山艺境
SQ00135638,金地,金地上海,上海金地云锦苑,上海,上海市,宝山区,一线,上海市宝山区顾村镇苏家浜路428弄,1414,2,287,4.5,2017年,上海,https://sh.lianjia.com/,金地云锦苑
SQ00135639,金地,金地上海,上海大华河畔华城,上海,上海市,宝山区,一线,上海市宝山区真华路1801弄,1798,3,43,6,2008年,上海,https://sh.lianjia.com/,大华河畔华城
SQ00135640,金地,金地上海,上海美兰湖中华园,上海,上海市,宝山区,一线,上海市宝山区抚远路1288弄,1344,2,120,3.8,2011年,上海,https://sh.lianjia.com/,美兰湖中华园
SQ00135641,金地,金地上海,上海同盛家园,上海,上海市,宝山区,一线,上海月城路300弄,841,1,15,3.8,2008年,上海,https://sh.lianjia.com/,同盛家园
SQ00135642,金地,金地上海,上海王子公寓,上海,上海市,长宁区,一线,上海市长宁区虹虹桥路2222弄,248,1,9,5.6,1997年,上海,https://sh.lianjia.com/,王子公寓
SQ00135643,金地,金地上海,格林春岸城,上海,上海市,嘉定区,一线,上海市嘉定区高昌路556弄12号,980,1,6,3.1,2004年,上海,https://sh.lianjia.com/,格林春岸城
SQ00135644,金地,金地上海,格林世界一期（卢尔公寓）,上海,上海市,嘉定区,一线,上海市嘉定区芳林路333弄101号,424,3,4,5.8,2007年,上海,https://sh.lianjia.com/,格林世界一期（卢尔公寓）
SQ00135645,金地,金地上海,格林世界二期（第风情街）,上海,上海市,嘉定区,一线,上海市嘉定区芳林路333弄1-72号,199,1,19,4.5,2006年,上海,https://sh.lianjia.com/,格林世界二期（第风情街）
SQ00135646,金地,金地上海,格林世界三期（圣莫尼卡）,上海,上海市,嘉定区,一线,上海市嘉定区栖林路178弄,254,1,3,4.6,2008年,上海,https://sh.lianjia.com/,格林世界三期（圣莫尼卡）
SQ00135647,金地,金地上海,格林世界四期（城市公馆）,上海,上海市,嘉定区,一线,上海市嘉定区南翔镇栖林路392弄1号,297,1,4,5.2,2009年,上海,https://sh.lianjia.com/,格林世界四期（城市公馆）
SQ00135648,金地,金地上海,格林世界五期（高尔夫公馆）,上海,上海市,嘉定区,一线,上海市嘉定区南翔镇栖林路265弄,312,2,3,4.8,2009年,上海,https://sh.lianjia.com/,格林世界五期（高尔夫公馆）
SQ00135649,金地,金地上海,格林世界六期（森林公馆）,上海,上海市,嘉定区,一线,上海市嘉定区南翔镇栖林路425弄,1558,1,12,4.9,2010年,上海,https://sh.lianjia.com/,格林世界六期（森林公馆）
SQ00135650,金地,金地上海,格林世界七期（格林公馆）,上海,上海市,嘉定区,一线,上海市嘉定区南翔镇芳林路951弄,1213,1,30,5.2,2012年,上海,https://sh.lianjia.com/,格林世界七期（格林公馆）
SQ00135651,金地,金地上海,上海清水湾,上海,上海市,嘉定区,一线,上海市嘉定区宝安公路3136弄,738,1,47,3.7,2009年,上海,https://sh.lianjia.com/,清水湾
SQ00135652,金地,金地上海,上海金地尚华庭（金地世家）,上海,上海市,嘉定区,一线,上海嘉定区合作路199弄,917,1,104,4.2,2018年,上海,https://sh.lianjia.com/,金地尚华庭（金地世家）
SQ00135653,金地,金地上海,格林世界一二三中心（安布瓦胡）,上海,上海市,嘉定区,一线,上海市嘉定区南翔镇芳林路398弄,110,1,28,7,2017年,上海,https://sh.lianjia.com/,格林世界一二三中心（安布瓦胡）
SQ00135654,金地,金地上海,格林世界一二三中心（柯玛仕庄园）,上海,上海市,嘉定区,一线,上海市嘉定区南翔镇芳林路555弄,246,1,120,6,2006年,上海,https://sh.lianjia.com/,格林世界一二三中心（柯玛仕庄园）
SQ00135655,金地,金地上海,格林世界四中心（白金院邸）,上海,上海市,嘉定区,一线,上海市嘉定区南翔镇芳林路819弄,490,1,260,5.3,2010年,上海,https://sh.lianjia.com/,格林世界四中心（白金院邸）
SQ00135656,金地,金地上海,格林世界四中心（布鲁斯郡）,上海,上海市,嘉定区,一线,上海市嘉定区南翔镇芳林路669弄,427,1,196,6.4,2009年,上海,https://sh.lianjia.com/,格林世界四中心（布鲁斯郡）
SQ00135657,金地,金地上海,格林世界四中心（圣琼斯湾）,上海,上海市,嘉定区,一线,上海市嘉定区南翔镇芳林路668弄,344,1,221,6.3,2007年,上海,https://sh.lianjia.com/,格林世界四中心（圣琼斯湾）
SQ00135658,金地,金地上海,格林世界五六中心（白金果岭）,上海,上海市,嘉定区,一线,上海市南翔镇芳林路888弄/栖林路255弄,126,1,126,4.7,2009年,上海,https://sh.lianjia.com/,格林世界五六中心（白金果岭）
SQ00135659,金地,金地上海,格林世界五六中心（白金涟庭）,上海,上海市,嘉定区,一线,上海市嘉定区南翔镇栖林路399弄,42,1,42,4.7,2010年,上海,https://sh.lianjia.com/,格林世界五六中心（白金涟庭）
SQ00135660,金地,金地上海,格林春晓,上海,上海市,嘉定区,一线,上海市嘉定区南翔镇真南路4233弄,436,1,162,5.3,2004年,上海,https://sh.lianjia.com/,格林春晓
SQ00135661,金地,金地上海,上海臻品嘉园,上海,上海市,嘉定区,一线,上海市嘉定区马陆镇双单路889弄,514,1,12,5.6,2013年,上海,https://sh.lianjia.com/,臻品嘉园
SQ00135662,金地,金地上海,华江景城,上海,上海市,嘉定区,一线,上海市嘉定区海波路333弄,720,1,9,4.6,2009年,上海,https://sh.lianjia.com/,华江景城
SQ00135663,金地,金地上海,上海中星馨恒苑,上海,上海市,静安区,一线,上海市静安区江场西路1366弄,981,1,33,6.3,2014年,上海,https://sh.lianjia.com/,中星馨恒苑
SQ00135664,金地,金地上海,上海莲浦府邸,上海,上海市,闵行区,一线,上海市闵行区宝铭路88弄6号莲浦府邸物业服务中心,1132,1,3,8,2004年,上海,https://sh.lianjia.com/,莲浦府邸
SQ00135665,金地,金地上海,上海海申花园,上海,上海市,闵行区,一线,上海市闵行区张虹路125弄,1570,2,28,6.6,1995年,上海,https://sh.lianjia.com/,海申花园
SQ00135666,金地,金地上海,上海三春汇秀苑,上海,上海市,闵行区,一线,闵行区沁春路355弄,442,1,16,4.9,2005年,上海,https://sh.lianjia.com/,三春汇秀苑
SQ00135667,金地,金地上海,上海江南名邸,上海,上海市,闵行区,一线,上海市闵行区高兴路666弄江南名邸,802,1,12,7.8,2005年,上海,https://sh.lianjia.com/,江南名邸
SQ00135668,金地,金地上海,上海世纪阳光园二期,上海,上海市,闵行区,一线,闵行区珠城路99弄,800,1,6,6.3,2000年,上海,https://sh.lianjia.com/,世纪阳光园二期
SQ00135669,金地,金地上海,上海欧风花都,上海,上海市,闵行区,一线,上海市闵行区古美街道东兰路1111弄,1538,1,45,9,2004年,上海,https://sh.lianjia.com/,欧风花都
SQ00135670,金地,金地上海,上海林茵湖畔（西区）,上海,上海市,闵行区,一线,上海市闵行区幸乐路500弄,214,1,6,5.7,2008年,上海,https://sh.lianjia.com/,林茵湖畔（西区）
SQ00135671,金地,金地上海,湘府花园,上海,上海市,闵行区,一线,上海市闵行区吴中路429弄,427,1,23,9.2,2002年,上海,https://sh.lianjia.com/,湘府花园
SQ00135672,金地,金地上海,上海浦江馨都,上海,上海市,闵行区,一线,上海市闵行区先新路1058弄,1984,3,23,4,2013年,上海,https://sh.lianjia.com/,浦江馨都
SQ00135673,金地,金地上海,蔚蓝城市花园,上海,上海市,闵行区,一线,上海市闵行区平吉路88弄,1415,2,27,7.5,2004年,上海,https://sh.lianjia.com/,蔚蓝城市花园
SQ00135674,金地,金地上海,上海虹桥高尔夫别墅,上海,上海市,闵行区,一线,上海市闵行区虹许路555号,250,1,250,5.6,2003年,上海,https://sh.lianjia.com/,虹桥高尔夫别墅
SQ00135675,金地,金地上海,上海万博家园,上海,上海市,闵行区,一线,上海市闵行区北华路168弄,780,1,33,4.8,2010年,上海,https://sh.lianjia.com/,万博家园
SQ00135676,金地,金地上海,金地未未来,上海,上海市,浦东新区,一线,上海市浦东新区张杨北路2899弄,1611,2,32,8.9,2009年,上海,https://sh.lianjia.com/,金地未未来
SQ00135677,金地,金地上海,上海未来域,上海,上海市,浦东新区,一线,上海浦东新区御桥路218弄,1016,4,55,8,2006年,上海,https://sh.lianjia.com/,未来域
SQ00135678,金地,金地上海,上海湾流域,上海,上海市,浦东新区,一线,浦东新区尚博路366弄,1453,2,28,8.3,2009年,上海,https://sh.lianjia.com/,湾流域
SQ00135679,金地,金地上海,艺华年,上海,上海市,浦东新区,一线,上海市浦东新区航头镇航鹤路999弄,1155,1,37,2.3,2017年,上海,https://sh.lianjia.com/,艺华年
SQ00135680,金地,金地上海,上海联洋年华园,上海,上海市,浦东新区,一线,浦东新区丁香路910弄联洋年华园,1620,2,21,14.8,2004年,上海,https://sh.lianjia.com/,联洋年华园
SQ00135682,金地,金地上海,金桥新城,上海,上海市,浦东新区,一线,上海市浦东新区东陆路2000弄,1106,3,15,5.4,2005年,上海,https://sh.lianjia.com/,金桥新城
